line_name,line_value
tpx302733a0,9.656242273
tpx157718b0,26.7317276
tpx338894a0,10.1795546
tpx218474a0,48.73892374
tpx227760021a0,49.40765536
tpx293521b0,10.63294282
tpx337636c0,42.39131227
tpx2224237391a0,25.37713579
tpx2212168880c0,56.09563249
tpx2001203c0,24.08229707
tpx21395962a0,24.18652913
tpx21486213b0,16.54259857
tpx28128007c0,27.3493247
tpx338981b0,26.46755552
tpx293423b0,15.96381448
tpx275247b0,27.03641417
tpx321893c0,28.42706527
tpx227653310c0,27.80115357
tpx247170b0,40.61623603
tpx356794c0,27.3287313
tpx391992a0,24.53305618
tpx21393643c0,41.88087793
tpx294844a0,14.68914558
tpx226024307b0,16.12868532
tpx293521c0,11.11416012
tpx2001310a0,27.25597364
tpx302370b0,26.69996246
tpx21396699b0,28.069062
tpx21471907a0,25.08345147
tpx225533423c0,4.118979503
tpx356815a0,24.55271785
tpx260521b0,16.05416135
tpx293652a0,14.84049461
tpx338990b0,14.1395142
tpx310568a0,14.84968557
tpx321836a0,15.35033383
tpx337710b0,27.66271249
tpx323236b0,28.1544048
tpx138372c0,2.714163299
tpx21393643b0,26.72987521
tpx21357865a0,25.31715151
tpx21393412b0,27.03494785
tpx21397121c0,16.72535155
tpx260630b0,16.01462688
tpx21148701b0,15.96326143
tpx247061a0,24.73476546
tpx251859c0,28.5047563
tpx339020a0,2.635768238
tpx339044c0,16.3458527
tpx21391094a0,14.46668552
tpx138470c0,11.24792067
tpx2224237643a0,38.15526579
tpx338937c0,27.83366046
tpx226191995b0,16.23385427
tpx337678a0,24.21488299
tpx2001005b0,16.59545464
tpx302392a0,14.52985071
tpx260567c0,16.81473274
tpx356804a0,24.60712888
tpx226264795a0,24.3137368
tpx293665c0,27.83023631
tpx323247b0,28.08263038
tpx21467859b0,40.48725982
tpx391750b0,26.93948512
tpx21393643a0,24.65756625
tpx226195153b0,16.05904025
tpx338926a0,15.12568567
tpx21399220c0,16.66552744
tpx2001212c0,26.91488936
tpx356012a0,15.2887796
tpx226193745b0,26.92710316
tpx21474587c0,6.820441727
tpx226308731a0,49.43270799
tpx293652c0,16.66278399
tpx321849b0,16.26562592
tpx391981a0,14.69928544
tpx275007c0,16.51089981
tpx223660c0,16.73659115
tpx302731a0,24.19200517
tpx2000710b0,15.64605864
tpx21197413c0,84.37386317
tpx218472a0,24.25141411
tpx28127253a0,37.72747371
tpx28148633a0,36.36876157
tpx302679a0,3.500615693
tpx226192936b0,26.89113032
tpx339042b0,26.11969922
tpx302402a0,14.54388412
tpx52107693b0,26.81064086
tpx321891c0,28.41889549
tpx337634c0,6.783270866
tpx260458b0,10.64804724
tpx337645b0,26.9275237
tpx338915c0,16.66816238
tpx441311a0,25.63934184
tpx2000403a0,18.78955415
tpx226308720a0,74.44606272
tpx293652b0,40.26290109
tpx227905262a0,25.28552432
tpx302473a0,5.861010903
tpx302507b0,26.66475423
tpx21236413b0,54.93088339
tpx138645b0,16.06524878
tpx391994a0,24.53589174
tpx355607b0,27.10820455
tpx323265b0,27.94782454
tpx227760024b0,54.3328342
tpx338969a0,37.72646645
tpx260527b0,26.79677602
tpx225767272a0,25.25638593
tpx21380599a0,35.42744329
tpx228091193a0,49.2112387
tpx355934a0,10.1793825
tpx2224386889a0,25.09769373
tpx226308730a0,74.48022521
tpx321861c0,16.96409494
tpx157715b0,10.65106763
tpx260647a0,9.719292948
tpx260591b0,26.93053763
tpx391765b0,26.98274302
tpx355618b0,27.04685908
tpx226193899b0,26.2232697
tpx260625c0,16.75381729
tpx2224061203c0,28.06305239
tpx339011b0,15.7749054
tpx227760024a0,11.85103783
tpx302812c0,6.790102003
tpx226192801c0,86.03377725
tpx251857c0,17.07005935
tpx302858c0,28.27801711
tpx21399752a0,25.57338839
tpx337676a0,24.21329155
tpx2001003b0,18.82073007
tpx226191772c0,16.79346012
tpx337665b0,16.37124465
tpx338958c0,27.94729155
tpx28118903b0,27.12007294
tpx337654c0,16.70988232
tpx391752b0,26.86474844
tpx260638c0,28.00398165
tpx294809a0,15.31885547
tpx21399229a0,3.54389758
tpx227100746a0,14.76214034
tpx355431c0,41.840685
tpx274903c0,16.57054919
tpx323287b0,4.309230078
tpx323241b0,16.89074279
tpx2001014b0,42.67862674
tpx2001210c0,20.17591533
tpx2000709b0,13.04234426
tpx21386754a0,24.19859404
tpx355586b0,27.01115342
tpx293480a0,14.49103944
tpx21458756c0,85.95277938
tpx337708b0,16.56046198
tpx293658c0,55.96800577
tpx337643c0,16.96251561
tpx356010a0,25.54747843
tpx138405c0,42.34536433
tpx302375b0,15.97747519
tpx247164b0,10.76606762
tpx391741b0,26.99595644
tpx138647c0,16.76312348
tpx138371c0,16.87884401
tpx207291c0,7.316538225
tpx2000905c0,16.84890438
tpx228549643a0,9.917631568
tpx323263a0,25.51012968
tpx323252b0,16.80878061
tpx337689b0,27.35565474
tpx338947b0,26.89221161
tpx138260a0,14.4516008
tpx338936c0,27.86433527
tpx310561a0,24.81328693
tpx355597b0,16.22448088
tpx21399630a0,15.32696089
tpx226193395b0,26.12289766
tpx260505c0,28.01625171
tpx28147018b0,16.08858591
tpx337632c0,16.96693284
tpx138416c0,11.23263726
tpx226192954c0,16.66316128
tpx356811a0,24.55536654
tpx302471a0,36.5471342
tpx323267b0,27.98810154
tpx225906836c0,28.29422952
tpx294788a0,38.49329559
tpx21015706a0,15.01413555
tpx356790c0,11.38778201
tpx391996a0,14.68879922
tpx339002b0,15.82840111
tpx260634a0,14.5738812
tpx226193886b0,26.40093988
tpx223658a0,4.817922683
tpx227917130c0,42.6113915
tpx338921a0,10.11703963
tpx227187012c0,16.85134624
tpx138776c0,16.90711314
tpx21399099a0,14.9617264
tpx227678342c0,16.85487756
tpx260514c0,16.77148331
tpx293427c0,27.81378281
tpx21459651c0,86.01353141
tpx321881a0,25.24984834
tpx302734a0,14.47966359
tpx356800a0,24.58493131
tpx157717b0,16.01276021
tpx260480c0,28.01951906
tpx339013b0,15.77527383
tpx338910c0,27.82282563
tpx225533162a0,15.02497773
tpx251855c0,27.33219627
tpx226311345b0,40.4888503
tpx302810c0,16.8970742
tpx337674a0,24.20991837
tpx21459640c0,42.60288833
tpx293645a0,24.84151826
tpx321894c0,28.42730415
tpx2224387074a0,25.10971239
tpx355433c0,55.90883293
tpx21387206c0,16.89777153
tpx293523a0,24.2031194
tpx21380500c0,27.31541164
tpx323243b0,16.86230087
tpx2001012b0,20.64267994
tpx227187012a0,14.71859858
tpx338923c0,56.04927956
tpx323387b0,28.09492036
tpx21398646b0,27.65208635
tpx226159329a0,25.20433957
tpx337698b0,10.96082046
tpx338934b0,16.16907689
tpx338945a0,25.10107056
tpx2224386863a0,37.72745688
tpx247162b0,16.1768388
tpx293425a0,24.22779159
tpx337641c0,16.96390152
tpx337652b0,26.92460258
tpx302373b0,15.98319461
tpx321883c0,16.97507031
tpx260503b0,16.06678751
tpx2000411a0,14.93294489
tpx355588b0,16.19684448
tpx2223703238c0,11.14560987
tpx391985a0,9.812972485
tpx355943c0,28.01337957
tpx391743b0,26.96633019
tpx225897943c0,54.85835625
tpx226924200b0,26.79873794
tpx28147708b0,26.1683377
tpx138569a0,14.48325993
tpx350994c0,41.01595724
tpx227760024c0,13.55159613
tpx227902981a0,36.83587484
tpx260601c0,4.059603491
tpx323254b0,27.98593664
tpx2000907c0,16.8506236
tpx21383553b0,15.71917976
tpx21389307c0,28.02139701
tpx302834c0,11.26812854
tpx227187012b0,16.1961779
tpx21357984c0,28.42003945
tpx323398b0,16.89646043
tpx339046a0,23.79898854
tpx337687b0,16.3696009
tpx338956a0,25.07565365
tpx138754b0,40.3525223
tpx138380c0,2.711257691
tpx293656b0,16.01306841
tpx2224386874a0,15.02280911
tpx293667a0,14.71846937
tpx337630c0,16.41738035
tpx355599b0,27.1196536
tpx260595a0,74.24884514
tpx260573c0,16.81678738
tpx391976c0,27.81595555
tpx247059a0,6.209600111
tpx227732939b0,41.50301194
tpx323261b0,28.07828505
tpx302805c0,16.9233563
tpx339004b0,26.10515688
tpx337619b0,27.0404925
tpx355603b0,40.75523236
tpx21031694b0,41.07243726
tpx338943c0,27.84376228
tpx2000912c0,16.85333708
tpx338965a0,25.09808255
tpx138469c0,16.87618865
tpx337672b0,16.35669913
tpx21397771a0,3.582239394
tpx293486c0,27.84376826
tpx247100b0,16.13575246
tpx355938a0,15.24582985
tpx260605a0,49.33071634
tpx225577437c0,28.19578074
tpx321876a0,15.18506689
tpx337619a0,24.58633567
tpx227411650c0,28.29098595
tpx337661b0,27.33503495
tpx226192493b0,16.25394401
tpx302368b0,26.70723961
tpx260595b0,81.64805116
tpx260551c0,42.17766994
tpx260607b0,40.47234405
tpx391756b0,16.03431135
tpx337704b0,27.623886
tpx293518b0,26.68903755
tpx337715a0,15.01283033
tpx323283b0,39.04845909
tpx260475a0,36.66921516
tpx338989a0,4.751510169
tpx2000705b0,14.48312094
tpx21482181a0,24.58642749
tpx2001010b0,25.38968831
tpx338967c0,6.690676649
tpx337696b0,16.46782114
tpx2224387019a0,25.10655085
tpx321854b0,16.2876747
tpx2221108407b0,119.3562512
tpx247122b0,16.15567671
tpx2000409a0,19.44449695
tpx356065b0,16.25573008
tpx391745b0,26.9648303
tpx391987a0,24.5906998
tpx226192175c0,16.64110832
tpx138567a0,36.36693522
tpx21382992a0,23.71319237
tpx21399305a0,24.49390515
tpx302673a0,36.39934308
tpx226163575b0,28.12403268
tpx2226061820b0,176.919723
tpx356788c0,11.38854642
tpx338954a0,25.0774512
tpx2001308a0,21.97908907
tpx226308719b0,81.91876063
tpx338932c0,16.7251695
tpx138752b0,16.0758461
tpx138798b0,15.96385537
tpx355593b0,16.20956668
tpx356809a0,5.916835499
tpx338978c0,28.37490452
tpx339048a0,14.24512435
tpx21384215a0,15.27005401
tpx323392b0,28.09939095
tpx138412c0,4.064026306
tpx275001c0,16.44722437
tpx337650a0,15.01351018
tpx28044328c0,16.86969647
tpx356063c0,16.85767257
cap_2c,9.62913E-29
tpx247057a0,14.87266979
cap_2b,9.62913E-29
cap_2a,9.62913E-29
tpx339006b0,26.16797116
tpx391978c0,27.81727628
tpx391736b0,16.16789232
tpx21388572b0,27.35210478
tpx355605b0,27.11087753
tpx2000914c0,16.85378938
tpx302803c0,28.28048881
tpx226308717a0,11.84647573
tpx260518c0,28.02370463
tpx338998b0,26.30972468
tpx2224230615c0,56.17731827
tpx338941c0,16.66467938
tpx355936a0,38.35745918
tpx21380453a0,14.24758871
tpx28147974b0,3.897976169
tpx227917119a0,36.32423668
cap_1c,9.62913E-29
cap_1b,9.62913E-29
cap_1a,9.62913E-29
tpx330121b0,10.78457318
tpx229106135c0,10.97742285
tpx21399171c0,16.66535919
tpx21474614c0,6.819314547
tpx323274b0,16.80293701
tpx260495b0,10.68567908
tpx226193662a0,24.1814652
tpx260529c0,11.17981737
tpx325473b0,16.8024713
tpx138685a0,14.47462108
tpx28128464c0,28.49627037
tpx321874a0,25.32814117
tpx321852c0,11.27853836
tpx228665517c0,41.96053428
tpx2224237713a0,38.15876885
tpx2221108405c0,78.30782243
tpx2212168887c0,41.96746131
tpx293471a0,24.21080227
tpx294786c0,16.66511881
tpx226115278a0,14.24789056
tpx138652c0,42.20599263
tpx323285b0,26.12714464
tpx391758b0,3.862730245
tpx293591a0,3.59617223
tpx138719a0,24.17726313
tpx260473a0,36.67438461
tpx338930b0,10.75902999
tpx2000707b0,14.81619934
tpx228091193c0,55.19167601
tpx310570a0,5.961439835
tpx338976b0,15.98707182
tpx338987a0,9.520135122
tpx339017c0,17.0910618
tpx321887c0,28.42264288
tpx337706b0,6.650193233
tpx337717a0,3.594527678
tpx337694b0,16.42791042
tpx355584b0,26.93604517
tpx2221108405b0,80.2134135
tpx260595c0,85.31808662
tpx293471b0,26.63583386
tpx260627a0,36.57845448
tpx302509c0,16.65419525
tpx138565a0,24.20101911
tpx138641c0,4.03336495
tpx355780b0,26.92800023
tpx21386976a0,14.85352305
tpx323250b0,16.79637598
tpx226964880a0,24.37646969
tpx337619c0,28.16006314
tpx391989a0,24.51503859
tpx391747b0,26.9641602
tpx260484a0,14.60029663
tpx207286c0,11.13338355
tpx2000903c0,18.81956921
tpx2001306a0,14.17431239
tpx21393486c0,16.65013483
tpx226308728a0,36.96443877
tpx228091193b0,52.79499603
tpx138796b0,15.9668794
tpx321841b0,27.13723478
tpx337728a0,3.594148761
tpx293471c0,27.82573846
tpx355595b0,10.79521988
tpx138236b0,10.7608571
tpx21387929c0,4.09176483
tpx21396867a0,25.57912687
tpx323394b0,42.02196615
tpx2221108405a0,69.84637214
tpx355375a0,24.54251924
ln6320335-1,1.92583E-28
ln6392977-2,2.56777E-28
ln5835159-1,1.92583E-28
ln6392977-1,2.56777E-28
ln5653456-1,2.56777E-28
ln5683825-1,1.92583E-28
ln5621848-2,1.92583E-28
ln1047pvfrm-2,0.155432514
ln6422014-1,0.327295483
ln1047pvfrm-1,0.155427777
ln5833720-1,2.56777E-28
ln5739188-1,3.238672265
ln6291242-1,1.781975896
ln5593228-1,1.92583E-28
ln2001313-1,1.92583E-28
ln5742828-1,4.410337332
ln6137086-2,2.56777E-28
ln2001215-1,1.92583E-28
ln5833622-1,2.56777E-28
ln5742828-2,4.323116642
ln6106583-2,1.92583E-28
ln6106583-3,1.92583E-28
ln6106583-4,1.92583E-28
ln6439600-1,1.92583E-28
ln6106583-5,1.92583E-28
ln5951197-2,1.92583E-28
ln5865230-1,0.345281625
ln5805761-1,0.557691421
ln5563852-1,2.56777E-28
ln8979370-1,12.76811076
ln8979370-2,2.56777E-28
ln6047580-2,2.56777E-28
ln5746705-1,2.56777E-28
ln6109190-1,2.56777E-28
ln5804789-1,1.92583E-28
ln6048632-1,14.82849993
ln6900591-29,1.92583E-28
ln6505949-1,1.92583E-28
ln6290213-1,1.92583E-28
ln6900591-28,1.92583E-28
ln6900591-27,1.92583E-28
ln6900591-26,1.92583E-28
ln5565091-1,2.56777E-28
ln6900591-22,1.92583E-28
ln6018241-1,1.92583E-28
ln2000404-1,1.92583E-28
ln6900591-20,1.92583E-28
ln5472346-1,2.56777E-28
ln6411382-1,2.56777E-28
ln5835124-1,2.56777E-28
ln5654485-1,2.56777E-28
ln5532739-1,2.56777E-28
ln5621826-1,1.92583E-28
ln5562921-1,1.92583E-28
ln6351417-1,1.92583E-28
ln5744361-1,6.686239426
ln6900591-14,1.92583E-28
ln2000600-1,1.92583E-28
ln6900591-12,2.56777E-28
ln5987964-1,2.56777E-28
ln5955074-3,1.92583E-28
ln5955074-2,2.56777E-28
ln6170199-2,2.56777E-28
ln5835146-1,1.92583E-28
ln6320322-1,42.52830744
ln6078773-1,1.92583E-28
ln6380810-1,3.815981673
ln6268990-2,1.92583E-28
ln5774458-1,1.92583E-28
ln6268990-4,2.56777E-28
ln6318740-3,1.92583E-28
ln5502544-1,1.92583E-28
ln6268990-3,2.56777E-28
ln6318740-2,1.278898256
ln6167816-1,1.6362722
ln6200527-1,10.01228764
ln6350574-1,1.92583E-28
ln5895789-2,10.01229281
ln5714046-1,2.56777E-28
ln5895789-3,3.172635268
ln5958865-1,1.92583E-28
ln6169251-1,1.92583E-28
ln6327237-1,2.56777E-28
ln5866187-1,1.92583E-28
ln5686489-1,2.56777E-28
ln6327237-2,2.56777E-28
ln5773033-1,1.92583E-28
ln5472368-1,1.92583E-28
ln5504714-1,2.56777E-28
ln5774449-1,2.56777E-28
ln5773046-1,2.56777E-28
ln5773046-2,1.92583E-28
ln6229831-1,1.92583E-28
ln2001202-1,2.56777E-28
ln6379375-1,4.226579355
ln5804798-3,2.56777E-28
ln5956499-3,1.92583E-28
ln5804798-2,4.22655372
ln5986931-2,2.56777E-28
ln5956499-2,2.56777E-28
ln6110366-1,9.919846672
ln6108170-1,2.56777E-28
ln5562934-1,2.56777E-28
ln6138596-1,1.92583E-28
ln5623394-1,2.96114888
ln5806920-1,1.92583E-28
ln5926291-1,1.92583E-28
ln6411373-3,1.92583E-28
ln6411373-2,2.56777E-28
ln2001006-1,1.92583E-28
ln5472359-1,1.92583E-28
ln5623404-1,2.56777E-28
ln5650048-1,1.92583E-28
ln5644817-1,0.963784739
ln6048521-1,1.92583E-28
ln5654472-1,1.92583E-28
ln5651998-1,2.56777E-28
ln6199531-1,2.56777E-28
ln6262263-1,1.92583E-28
ln5653465-1,38.92424924
ln5682333-1,2.56777E-28
ln5956464-1,1.64112E-08
ln6138606-1,3.465260558
ln6201850-1,2.56777E-28
ln5926301-1,1.92583E-28
ln6350552-1,2.595396623
ln6259994-2,1.92583E-28
ln5593219-1,0.48546213
ln6259994-3,0.396480554
ln6352699-1,2.56777E-28
ln5604685-1,13.62288413
ln6077775-1,0.127667605
ln6044631-1,5.053985348
ln5604685-2,2.56777E-28
ln5502531-1,2.56777E-28
ln6048641-1,1.92583E-28
ln5653478-1,1.92583E-28
ln5651985-3,2.56777E-28
ln5651985-2,1.92583E-28
ln5776833-1,1.92583E-28
ln5686245-2,1.92583E-28
ln5528079-3,1.92583E-28
ln5686245-3,2.56777E-28
ln6324073-1,1.92583E-28
ln5503479-1,1.92583E-28
ln6108139-1,10.23169565
ln5895776-1,7.221837525
ln5863706-1,2.56777E-28
ln5682346-3,2.56777E-28
ln6259981-1,0.898944776
ln6259981-2,7.221841491
ln6290200-1,1.92583E-28
ln5682346-2,1.92583E-28
ln5683812-1,2.56777E-28
ln5835137-1,2.56777E-28
ln6439986-2,2.56777E-28
ln6439986-3,1.92583E-28
ln6320366-1,1.92583E-28
ln2000711-1,1.92583E-28
ln5744352-1,1.92583E-28
ln6991377-17,1.92583E-28
ln6991377-16,2.56777E-28
ln6991377-18,2.56777E-28
ln5562947-1,1.92583E-28
ln5775367-1,1.92583E-28
ln6991377-13,1.92583E-28
ln6991377-15,2.56777E-28
ln5621848-3,2.56777E-28
ln6350530-1,2.652734298
ln6077797-1,1.92583E-28
ln5684836-1,3.075189043
ln6991377-11,1.92583E-28
ln8945010-1,1.92583E-28
ln2001300-1,2.56777E-28
ln6291153-1,2.56777E-28
ln5865234-1,1.92583E-28
ln6320331-1,2.56777E-28
ln5774489-1,1.92583E-28
ln2000408-1,1.92583E-28
ln8979254-2,2.56777E-28
ln8979254-1,1.92583E-28
ln6047558-1,1.345563397
ln6201698-2,1.92583E-28
ln6201698-3,0.231993789
ln6350539-1,17.30678579
ln5500962-1,19.61872065
ln6170293-1,2.56777E-28
ln5500962-2,2.56777E-28
ln6351511-1,2.56777E-28
ln5532748-5,2.56777E-28
ln5532748-6,1.647233558
ln6108126-1,1.92583E-28
ln5593224-2,1.92583E-28
ln6019479-1,1.92583E-28
ln5744330-1,1.027509585
ln5859993-1,14.93901663
ln5804785-1,2.56777E-28
ln6017291-1,1.92583E-28
ln6198052-1,2.56777E-28
ln6506307-4,1.92583E-28
ln6505945-1,6.653552136
ln6381856-1,1.92583E-28
ln5683843-1,1.081598379
ln6167749-1,2.56777E-28
ln6411391-1,1.92583E-28
ln2000800-1,3.098839414
ln6320353-1,0.016767716
ln5866308-1,2.56777E-28
ln6018330-1,2.56777E-28
ln2000702-1,2.56777E-28
ln5927423-1,1.92583E-28
ln5472390-3,2.56777E-28
ln5896824-1,2.56777E-28
ln5653491-1,0.016771341
ln5500984-1,2.56777E-28
ln5956473-1,2.56777E-28
ln5985349-1,2.56777E-28
ln5985349-2,2.56777E-28
ln81018875-1,1.92583E-28
ln5472390-2,2.56777E-28
ln5958701-1,2.56777E-28
ln5500984-3,2.56777E-28
ln5500984-4,2.56777E-28
ln5644817-2,2.56777E-28
ln6292462-1,2.56777E-28
ln5683856-2,1.92583E-28
ln5683856-3,2.56777E-28
ln5774454-1,0.117206215
ln6108148-1,2.56777E-28
ln5562952-1,2.56777E-28
ln6380814-1,2.56777E-28
ln6660515-2,1.92583E-28
ln6350570-1,2.56777E-28
ln6412354-1,2.56777E-28
ln6169255-1,2.56777E-28
ln5683821-1,2.56777E-28
ln5926286-1,0.115674704
ln6900592-3,2.56777E-28
ln6258445-1,1.92583E-28
ln5895785-1,4.103398312
ln5835142-1,1.92583E-28
ln5532735-1,11.90376858
ln5686080-1,2.56777E-28
ln6015794-1,1.92583E-28
ln5502557-1,2.56777E-28
ln6229835-1,1.92583E-28
ln2001206-1,8.080698729
ln6077779-1,2.56777E-28
ln5593237-1,1.92583E-28
ln5744343-3,10.52118829
ln5989328-1,1.92583E-28
ln6380827-1,1.92583E-28
ln5986935-1,2.56777E-28
ln5954962-1,2.56777E-28
ln5744343-2,1.92583E-28
ln5637600-1,2.56777E-28
ln5528573-2,2.56777E-28
ln5528573-3,2.56777E-28
ln5623400-1,1.92583E-28
ln5804794-1,2.595389864
ln5804808-1,5.807304477
ln5623390-1,11.95487047
ln5625547-1,2.56777E-28
ln5926295-1,1.92583E-28
ln5837356-1,1.92583E-28
ln6229790-1,2.56777E-28
ln5683830-1,2.56777E-28
ln5531256-1,0.275828638
ln5865243-1,2.56777E-28
ln5588016-4,1.92583E-28
ln5588016-3,7.127151644
ln5654476-1,2.56777E-28
ln5653469-1,2.56777E-28
ln5769126-1,2.56777E-28
ln5803262-1,2.56777E-28
ln5926305-1,2.56777E-28
ln5895804-1,1.92583E-28
ln6320340-1,1.92583E-28
ln6229800-1,2.56777E-28
ln5803262-6,2.56777E-28
ln5562930-1,2.56777E-28
ln6047567-1,2.56777E-28
ln5565229-1,0.182922363
ln6259990-1,2.56777E-28
ln5898058-2,2.56777E-28
ln5803262-7,1.92583E-28
ln5898058-3,2.56777E-28
ln5803262-8,1.92583E-28
ln5542283-1,2.56777E-28
ln5956460-1,2.56777E-28
ln5591708-1,2.56777E-28
ln5745385-1,0.613293924
ln6199509-1,2.56777E-28
ln6346338-1,2.56777E-28
ln5532757-1,2.56777E-28
ln5679770-2,2.56777E-28
ln5864458-1,0.665904199
ln5835133-1,2.56777E-28
ln5679770-3,2.56777E-28
ln6108135-1,1.92583E-28
ln5774467-1,2.56777E-28
ln5593215-1,1.872776187
ln6380805-1,1.92583E-28
ln6049963-1,2.56777E-28
ln6379357-1,2.56777E-28
ln6492183-1,3.164185557
ln5534966-2,1.92583E-28
ln2001500-1,2.56777E-28
ln2000911-1,2.56777E-28
ln6169242-1,1.92583E-28
ln8979343-3,1.607803341
ln5534966-3,1.92583E-28
ln6413700-1,1.92583E-28
ln5532744-1,1.476672116
ln5895772-1,2.56777E-28
ln5624375-1,2.56777E-28
ln6320362-1,0.56655404
ln5561442-2,2.56777E-28
ln5986922-1,1.92583E-28
ln2000715-1,2.56777E-28
ln5561442-1,2.56777E-28
ln5894218-1,2.56777E-28
ln5956482-1,5.55241561
ln5896833-1,2.56777E-28
ln5500971-1,2.56777E-28
ln2001304-1,2.56777E-28
ln6017301-3,2.10249672
ln6017301-4,2.102497943
ln6076243-1,2.56777E-28
ln6351524-1,2.56777E-28
ln6140775-3,1.92583E-28
ln6140775-4,2.56777E-28
ln6140775-5,1.242807505
ln5563901-2,2.56777E-28
ln5563901-3,2.56777E-28
ln6108134-1,1.92583E-28
ln6350535-1,2.56777E-28
ln5480058-1,40.69623103
ln6047554-1,10.43316857
ln8979344-4,4.004060842
ln8979344-3,2.56777E-28
ln5927383-1,13.44445968
ln81001717-1,2.56777E-28
ln8979344-1,2.56777E-28
ln6258453-1,0.744273749
ln6017283-1,13.65149959
ln5958706-1,13.65149958
ln6506315-4,2.56777E-28
ln6169247-1,9.91983861
ln5532743-1,1.92583E-28
ln6290209-1,1.92583E-28
ln5865226-1,1.92583E-28
ln5965099-2,2.56777E-28
ln5744357-1,2.56777E-28
ln5593220-2,2.382858058
ln6290199-1,1.92583E-28
ln5965099-8,2.56777E-28
ln5965099-9,1.92583E-28
ln5501092-1,2.56777E-28
ln5498301-1,2.56777E-28
ln2001309-1,1.92583E-28
ln5863691-1,1.92583E-28
ln5863691-2,2.56777E-28
ln6230694-1,1.92583E-28
ln6260001-1,2.56777E-28
ln5503480-1,2.56777E-28
ln6225673-1,2.56777E-28
ln6318859-1,2.56777E-28
ln6015793-1,2.56777E-28
ln6171506-1,1.92583E-28
ln5878934-1,2.56777E-28
ln6134417-2,1.92583E-28
ln6134417-3,10.01232127
ln6301772-3,2.56777E-28
ln5865239-1,1.92583E-28
ln6138611-1,1.92583E-28
ln6108156-1,6.150181226
ln6301772-2,2.56777E-28
ln5928545-1,1.92583E-28
ln5804793-1,2.18105E-05
ln5866267-1,3.0696E-05
ln6332133-1,2.56777E-28
ln6991379-2,2.56777E-28
ln5835150-1,1.92583E-28
ln6078810-1,2.56777E-28
ln6991379-4,4.258366449
ln6292466-1,14.6907037
ln6199518-1,0.237128145
ln5712498-1,0.237125944
ln5957413-1,2.56777E-28
ln6290240-2,1.92583E-28
ln6290240-3,1.92583E-28
ln6261020-1,10.52107097
ln6017296-1,1.92583E-28
ln5714050-1,1.92583E-28
ln6350548-1,2.56777E-28
ln5744335-1,2.56777E-28
ln6380818-1,2.56777E-28
ln5527264-8,4.445496655
ln5527264-7,1.92583E-28
ln6077802-1,2.56777E-28
ln5774450-1,2.56777E-28
ln2000706-1,2.56777E-28
ln5486729-1,1.92583E-28
ln81048087-1,1.92583E-28
ln6376200-2,2.782193511
ln2000902-1,1.92583E-28
ln6411368-1,1.92583E-28
ln6228303-1,1.92583E-28
ln6349051-1,2.56777E-28
ln5472360-1,2.56777E-28
ln2001011-1,2.56777E-28
ln6015891-1,11.00902064
ln6228303-2,2.56777E-28
ln6108121-1,2.56777E-28
ln6437384-1,1.92583E-28
ln6879075-2,2.705142197
ln6259999-1,6.098664452
ln6259999-2,1.92583E-28
ln6259999-3,2.56777E-28
ln5804812-1,1.92583E-28
ln5895781-1,1.92583E-28
ln5683808-1,2.56777E-28
ln5803293-1,1.92583E-28
ln5593233-1,1.92583E-28
ln5653492-1,1.050361965
ln5803293-2,2.56777E-28
ln6047598-1,2.56777E-28
ln5591731-3,1.92583E-28
ln6170302-1,1.059111622
ln6409799-1,2.56777E-28
ln5472351-1,2.56777E-28
ln5926299-1,2.56777E-28
ln5532787-1,1.92583E-28
ln6352834-1,43.40734801
ln6229827-1,2.56777E-28
ln5715018-1,2.56777E-28
ln6167731-2,1.92583E-28
ln5926309-3,1.92583E-28
ln81353936-2,1.92583E-28
ln6047563-1,1.92583E-28
ln6171683-1,9.919855045
ln81353936-3,1.92583E-28
ln6167731-1,1.92583E-28
ln6322630-1,2.56777E-28
ln5502526-3,1.92583E-28
ln5502526-2,2.56777E-28
ln6260930-1,2.56777E-28
ln6076346-1,10.90351195
ln5986927-1,2.56777E-28
ln5926309-2,2.56777E-28
ln2000915-1,1.688803351
ln6043468-3,1.92583E-28
ln6043468-2,38.92427402
ln6169256-1,3.247812251
ln6108143-1,2.56777E-28
ln6076248-1,1.92583E-28
ln5746549-1,3.573604513
ln6199505-1,0.086232208
ln5835141-1,3.008487202
ln5472386-1,2.56777E-28
ln6229795-2,2.56777E-28
ln5501004-1,1.92583E-28
ln6286261-1,2.56777E-28
ln6229795-3,2.56777E-28
ln5562961-1,2.56777E-28
ln5502539-1,38.92427011
ln6380809-2,33.10824986
ln5775438-1,1.92583E-28
ln5774463-1,1.92583E-28
ln5916435-1,2.56777E-28
ln8979259-1,2.56777E-28
ln5653470-1,9.296021094
ln6047576-1,2.56777E-28
ln5957502-1,2.56777E-28
ln5625542-1,2.56777E-28
ln5894226-3,2.586286549
ln6440071-1,2.56777E-28
ln6170292-1,0.910843076
ln5472373-1,2.56777E-28
ln6380809-3,1.92583E-28
ln5843536-1,1.92583E-28
ln6228316-5,1.92583E-28
ln5804803-1,1.92583E-28
ln6164818-1,9.109075041
ln6167753-1,1.92583E-28
ln5865248-1,1.92583E-28
ln6229805-1,2.56777E-28
ln5623389-1,2.56777E-28
ln5593246-1,2.56777E-28
